type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
video	post_page_232633627068	232633627068_10155103687402069	https://www.facebook.com/appledaily.tw/videos/10155103687402069/	"第一天上學，也是最後一天上學ㄏ #海編 　 【完整 #動新聞】黑道版「逃學威龍」　課堂上叫女老師坐檯 http://www.appledaily.com.tw/actionnews/appledaily/5/20160921/953105/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/local/20160921/953105/ 　 #蘋果動畫 #逃學威龍"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411670_10155103699722069_2411029013150564352_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=87d0a22f61917e00e1640b314be5591c&oe=5CDFF553	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411670_10155103699722069_2411029013150564352_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=0f63a8f3d2161a167e50d9366ed27a16&oe=5D232C18	https://www.facebook.com/appledaily.tw/videos/10155103687402069/	facebook.com	2016-09-22T04:50:00+0000	1474519800	"2016-09-22 06:50:00"	1074	86	1387	20	1493	83	68	15	102	3	48	30	5	227	0
video	post_page_232633627068	232633627068_10155103474197069	https://www.facebook.com/appledaily.tw/videos/10155103474197069/	"先別管彥伯，#海編 對旁邊的記者姊姊比較有興趣( ͡ ͡° ͜ ʖ ͡ ͡°) 　 【完整 #動新聞】陳彥伯偷吃人妻 摸臀激吻國安局骨感妹 (內有彥伯問臍經典回顧↓) http://www.appledaily.com.tw/actionnews/appledaily/5/20160921/952947/ 　 【圖文報導】 http://www.appledaily.com.tw/appledaily/article/headline/20160922/37391184/ 　 #陳彥伯 #人妻 #外遇 #彥伯問臍"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411597_10155103479422069_4277494123499356160_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=297d083af4eb118db61c2c8d5a25bb18&oe=5D1D28CB	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411597_10155103479422069_4277494123499356160_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=9a75bc545f252dbe9d9e6a32b5c23593&oe=5CEE3880	https://www.facebook.com/appledaily.tw/videos/10155103474197069/	facebook.com	2016-09-22T02:30:00+0000	1474511400	"2016-09-22 04:30:00"	1589	204	2239	48	2491	198	168	30	654	15	47	335	4	249	0
video	post_page_232633627068	232633627068_10155101938552069	https://www.facebook.com/appledaily.tw/videos/10155101938552069/	"唉...有家室的人不要這樣好不好！ 　 【鄉民焦點】抓到了！議員陳彥伯認外遇招供愛上「人妻」骨感妹●黑幫大哥上學竟叫老師坐檯 http://www.appledaily.com.tw/realtimenews/article/politics/20160921/953300/ 　 #鄉民焦點 #陳彥伯 #外遇 #婚外情 #彥伯尋臍"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14356472_10155101944207069_8370235104865288192_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=f1ea1a32c76fb2b94cc8408ac6a4c074&oe=5CDCF56D	https://scontent.xx.fbcdn.net/v/t15.5256-10/14356472_10155101944207069_8370235104865288192_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=6d363acac4ddfaa9ccd5ea171987f1c1&oe=5CDCD926	https://www.facebook.com/appledaily.tw/videos/10155101938552069/	facebook.com	2016-09-21T14:30:00+0000	1474468200	"2016-09-21 16:30:00"	310	24	365	2	391	24	16	8	21	10	4	4	1	36	0
video	post_page_232633627068	232633627068_10155098227107069	https://www.facebook.com/appledaily.tw/videos/10155098227107069/	"林大哥謝謝你 #領養不棄養 #給浪浪一個家 　 【不能沒有你】他上班前先開50公里去餵貓 http://www.appledaily.com.tw/realtimenews/article/life/20160920/951550/ 　 #動新聞 #猴硐 #流浪貓 #浪浪 #貓"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299431_10155098229017069_415935834_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=85ea2c8677fdcb16d994a43eb7ec8fd0&oe=5CDDABEA	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299431_10155098229017069_415935834_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=9f9d2c67f1c171c4ed3d995c1eb6f41b&oe=5CDDE66F	https://www.facebook.com/appledaily.tw/videos/10155098227107069/	facebook.com	2016-09-21T11:50:00+0000	1474458600	"2016-09-21 13:50:00"	45403	2540	54123	11605	68268	2480	1781	699	3889	6892	113	27	1645	26	17
video	post_page_232633627068	232633627068_10155101220697069	https://www.facebook.com/appledaily.tw/videos/10155101220697069/	"小甜甜獨家傳授自拍訣竅，快來學喔XDDD 　　 完整 #動新聞【請回答】小甜甜情事揭密　送作堆的半百命理師是他 http://ent.appledaily.com.tw/actionnews/index/20160920/951679/0 　 【圖文報導】 http://ent.appledaily.com.tw/realtimenews/article/entertainment/20160920/951679/ 　 #請回答 #小甜甜 #張可昀 小甜甜 張可昀"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299136_10155101222012069_8960721618334646272_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=29b960ed6600e814d2a0ad97e41f2ef2&oe=5D286F79	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299136_10155101222012069_8960721618334646272_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=c3a95a6ae3bb539510ea28ede3aaabd6&oe=5CDF6C32	https://www.facebook.com/appledaily.tw/videos/10155101220697069/	facebook.com	2016-09-21T09:50:00+0000	1474451400	"2016-09-21 11:50:00"	2538	66	3294	47	3407	63	48	15	119	191	14	538	1	12	0
video	post_page_232633627068	232633627068_10155101100787069	https://www.facebook.com/appledaily.tw/videos/10155101100787069/	"小編的人妻朋友說她每次聽到 #我媽是好意 #是你自己想太多 就一把火 　　 完整 #動新聞【婆媳動畫】產後住婆家「人生毀了」　千字文觸動無數母親 http://www.appledaily.com.tw/actionnews/appledaily/5/20160920/951964/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/strange/20160920/951856/ 　 #婆媳 #PTT #婚姻 批踢踢實業坊(Ptt.cc) #蘋果動畫"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14029823_10155101102562069_6779059226183467008_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=c3a35662068880abca6696796e876877&oe=5D22A088	https://scontent.xx.fbcdn.net/v/t15.5256-10/14029823_10155101102562069_6779059226183467008_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=e531862ccf96a618d5cc2ed747ff56b4&oe=5CF30FC3	https://www.facebook.com/appledaily.tw/videos/10155101100787069/	facebook.com	2016-09-21T09:30:00+0000	1474450200	"2016-09-21 11:30:00"	9729	823	12576	766	14165	801	398	403	3419	78	173	37	1149	1410	0
video	post_page_232633627068	232633627068_10155101100042069	https://www.facebook.com/appledaily.tw/videos/10155101100042069/	"GotCha！！ 　　 完整 #動新聞【綠綠的動畫】人妻消失2天　小褲褲上竟有小王的蝌蚪 http://www.appledaily.com.tw/actionnews/appledaily/5/20160920/952281/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/local/20160920/952281/ 　 #外遇 #偷吃 #老王 #蘋果動畫"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411668_10155101101032069_4116775506685198336_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=9d8d82ec301a1310760b9c925fb571ff&oe=5CEC2110	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411668_10155101101032069_4116775506685198336_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=0ef254babf18f9322646b45be0bcddab&oe=5D1FAC5B	https://www.facebook.com/appledaily.tw/videos/10155101100042069/	facebook.com	2016-09-21T08:50:00+0000	1474447800	"2016-09-21 10:50:00"	3344	298	4133	128	4559	290	193	97	593	52	152	538	11	36	0
video	post_page_232633627068	232633627068_10155100769322069	https://www.facebook.com/appledaily.tw/videos/10155100769322069/	"謝謝你們，也希望大家多多體諒他們的辛勞 　　 完整 #動新聞【辛酸片】日休4小時還被狂叩　台電人叫兒子不要考台電 http://www.appledaily.com.tw/actionnews/appledaily/5/20160920/952479/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/life/20160920/952479/ 　 #台電 #停電 #維修 #颱風"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299442_10155100771532069_1893237273592332288_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=1bda510f37313d5f2db494fbedbe4aae&oe=5CDF538E	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299442_10155100771532069_1893237273592332288_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=cb06f2e70b8b66936bff4f4bd615480a&oe=5CEAEDC5	https://www.facebook.com/appledaily.tw/videos/10155100769322069/	facebook.com	2016-09-21T08:30:00+0000	1474446600	"2016-09-21 10:30:00"	7921	245	9504	396	10145	241	201	40	486	608	62	7	885	21	0
video	post_page_232633627068	232633627068_10155100771062069	https://www.facebook.com/appledaily.tw/videos/10155100771062069/	"這根本沒心要上班吧，誇張耶 　　 完整 #動新聞【瞎】連插頭在哪都不知　她遭公所解僱竟提告 http://www.appledaily.com.tw/actionnews/appledaily/5/20160920/952298/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/local/20160920/952298/ 　 #市公所 #新店"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411473_10155100773422069_5704328043581931520_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=c2fc539f239261db8b55d8107325e0f7&oe=5D256CDC	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411473_10155100773422069_5704328043581931520_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=fd2b7c505af190ff8e00103cb0eeb773&oe=5CF44397	https://www.facebook.com/appledaily.tw/videos/10155100771062069/	facebook.com	2016-09-21T06:50:00+0000	1474440600	"2016-09-21 08:50:00"	1976	89	2542	43	2674	84	56	28	246	33	154	365	5	9	0
video	post_page_232633627068	232633627068_10155100654657069	https://www.facebook.com/appledaily.tw/videos/10155100654657069/	"接下來就是財產分配大戰了 　　 【完整 #動新聞】小布裘莉離婚　128億身家爭奪戰開打 http://ent.appledaily.com.tw/actionnews/index/20160921/952718/0 　 【圖文報導】 http://ent.appledaily.com.tw/realtimenews/article/entertainment/20160921/952718/ 　 【#火線話題】世紀愛侶破局 小布裘莉離婚 https://goo.gl/QePwpc  #小布 #裘莉 #布萊德彼特 #BradPitt #安潔莉娜裘莉 #AngelinaJolie #布裘"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299506_10155100657117069_8319985817158156288_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=ac60276e7ec15bc6d2d3532e41820768&oe=5CDD1260	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299506_10155100657117069_8319985817158156288_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=e30993f029154194bb5e608d915859ca&oe=5D1CAA2B	https://www.facebook.com/appledaily.tw/videos/10155100654657069/	facebook.com	2016-09-21T06:30:00+0000	1474439400	"2016-09-21 08:30:00"	1375	25	1639	27	1691	22	19	3	36	22	135	14	92	1	0
video	post_page_232633627068	232633627068_10155100656917069	https://www.facebook.com/appledaily.tw/videos/10155100656917069/	"午餐還沒來就要PO這篇，感覺好虐orz 　　 【完整 #動新聞】冬粉加肉羹　全台只有這裡賣 http://www.appledaily.com.tw/actionnews/appledaily/sub/20160921/952638/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/strange/20160921/952638/ 　 #高雄 #美食 #巷弄美食 #小吃"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14356545_10155100659527069_6567814077228253184_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=1e0a7a878e6484ccf11a77fa49fb869e&oe=5CDD8162	https://scontent.xx.fbcdn.net/v/t15.5256-10/14356545_10155100659527069_6567814077228253184_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=c41b3746904f00c8a07392878489b87a&oe=5D264829	https://www.facebook.com/appledaily.tw/videos/10155100656917069/	facebook.com	2016-09-21T05:50:00+0000	1474437000	"2016-09-21 07:50:00"	2940	87	3092	83	3262	82	57	25	79	99	42	7	0	4	0
video	post_page_232633627068	232633627068_10155097705897069	https://www.facebook.com/appledaily.tw/videos/10155097705897069/	"他還那麼小，還來不及長大Q___Q 　　 完整 #動新聞【#凶宅打卡】鬼胎索命之狠母殺嬰棄屍400公里 http://www.appledaily.com.tw/actionnews/appledaily/5/20160919/950743/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/local/20160919/950743/ 　 #殺嬰 #幻聽 #產後憂鬱症 #蘋果動畫"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299309_10155097707887069_354187524_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=e7f27fc79387bed8b8fc7ce087dd54a4&oe=5CF01ED0	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299309_10155097707887069_354187524_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=11f77252a99522d8e77cc8751b0b6498&oe=5D1F1E55	https://www.facebook.com/appledaily.tw/videos/10155097705897069/	facebook.com	2016-09-20T15:50:00+0000	1474386600	"2016-09-20 17:50:00"	1052	34	1752	44	1830	34	27	7	33	7	29	3	159	502	0
video	post_page_232633627068	232633627068_10155098708072069	https://www.facebook.com/appledaily.tw/videos/10155098708072069/	"在人生地不熟的地方遇到這種事，真的很讓人驚恐耶..... 　 【鄉民焦點】巴黎驚魂！台遊客無端遭東歐人辱罵拖行落軌骨折●「周末戰士」明年試辦鎖定有專長 http://www.appledaily.com.tw/realtimenews/article/international/20160920/952546/ 　 #巴黎 #地鐵 #攻擊 #外交部 #鄉民焦點"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411767_10155098722662069_137046776_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=cc5e67b33d4b4573ddae1d881db7aa8e&oe=5D23FCA1	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411767_10155098722662069_137046776_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=df8c1ecd45c2dcc0da7715c09418717d&oe=5D200724	https://www.facebook.com/appledaily.tw/videos/10155098708072069/	facebook.com	2016-09-20T14:00:00+0000	1474380000	"2016-09-20 16:00:00"	174	11	201	8	220	11	3	8	0	2	4	1	3	17	0
video	post_page_232633627068	232633627068_10155095155772069	https://www.facebook.com/appledaily.tw/videos/10155095155772069/	"各位小主人們也有拍這種紀錄片嗎？歡迎PO上來跟大家分享喔～～ 　 【微洋蔥】愛的全記錄 http://www.appledaily.com.tw/realtimenews/article/animal/20160919/950181/ 　 【#特選話題 】暖蘋果新聞 給你滿滿正能量 http://goo.gl/PyFYtp 　 #暖新聞 #蘋果暖新聞 #洋蔥文 #正面能量 #暖蘋果 #毛小孩 #寵物 #狗 #領養不棄養"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411352_10155095157857069_695286205_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=d1fccdaee08143a11fd523cfd5082816&oe=5CF16FCC	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411352_10155095157857069_695286205_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=43b31d6ddd82ee6b069c2f9191ebc2f6&oe=5D22D449	https://www.facebook.com/appledaily.tw/videos/10155095155772069/	facebook.com	2016-09-20T11:30:00+0000	1474371000	"2016-09-20 13:30:00"	2421	53	2711	60	2824	49	38	11	15	245	7	16	22	0	0
video	post_page_232633627068	232633627068_10155098051237069	https://www.facebook.com/appledaily.tw/videos/10155098051237069/	"女人何苦為難女人 　　 完整 #動新聞【兩性動畫】最強女人戰爭！5大難解婆媳問題 http://www.appledaily.com.tw/actionnews/appledaily/sub/20160920/951856/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/strange/20160920/951856/ 　 #蘋果動畫 #婆媳 #婚姻"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299599_10155098053152069_980156417_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=0851d664c2303faaf81944dd0d01a772&oe=5CEE0021	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299599_10155098053152069_980156417_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=ad576a3d3254756be30235476398e99d&oe=5D1CA9A4	https://www.facebook.com/appledaily.tw/videos/10155098051237069/	facebook.com	2016-09-20T09:30:00+0000	1474363800	"2016-09-20 11:30:00"	5799	405	6788	473	7666	389	228	161	1197	13	122	279	420	155	0
